-0.0 -0.0 0.0
-0.116589 -0.0 0.504658
-0.415188 -0.0 0.914991
-0.8 -0.0 1.2
-1.20528 -0.0 1.37649
-1.60595 -0.0 1.4706
-2.0 -0.0 1.5
-2.39405 -0.0 1.4706
-2.79472 -0.0 1.37649
-3.2 -0.0 1.2
-3.58481 -0.0 0.914991
-3.88341 -0.0 0.504658
-4.0 -0.0 0.0
-3.88341 -0.0 -0.504658
-3.58481 -0.0 -0.914991
-3.2 -0.0 -1.2
-2.79472 -0.0 -1.37649
-2.39405 -0.0 -1.4706
-2.0 -0.0 -1.5
-1.60595 0.0 -1.4706
-1.20528 0.0 -1.37649
-0.8 0.0 -1.2
-0.415188 0.0 -0.914991
-0.116589 0.0 -0.504658
-0.0 -0.0 0.0
-0.0 0.0 0.0
-0.111338 0.019632 0.489364
-0.396489 0.0699117 0.887262
-0.76397 0.134708 1.16363
-1.151 0.202952 1.33478
-1.53363 0.27042 1.42603
-1.90992 0.336771 1.45454
-2.28622 0.403123 1.42603
-2.66885 0.47059 1.33478
-3.05588 0.538834 1.16363
-3.42336 0.603631 0.887262
-3.70851 0.65391 0.489364
-3.81985 0.673542 0.0
-3.70851 0.65391 -0.489364
-3.42336 0.603631 -0.887262
-3.05588 0.538834 -1.16363
-2.66885 0.47059 -1.33478
-2.28622 0.403123 -1.42603
-1.90992 0.336771 -1.45454
-1.53363 0.27042 -1.42603
-1.151 0.202952 -1.33478
-0.76397 0.134708 -1.16363
-0.396489 0.0699117 -0.887262
-0.111338 0.019632 -0.489364
-0.0 0.0 0.0
-0.0 0.0 0.0
-0.103018 0.0374955 0.474533
-0.36686 0.133526 0.860372
-0.706879 0.257283 1.12837
-1.06498 0.387623 1.29433
-1.41902 0.516481 1.38281
-1.7672 0.643207 1.41046
-2.11538 0.769934 1.38281
-2.46941 0.898792 1.29433
-2.82752 1.02913 1.12837
-3.16754 1.15289 0.860372
-3.43138 1.24892 0.474533
-3.5344 1.28641 0.0
-3.43138 1.24892 -0.474533
-3.16754 1.15289 -0.860372
-2.82752 1.02913 -1.12837
-2.46941 0.898792 -1.29433
-2.11538 0.769934 -1.38281
-1.7672 0.643207 -1.41046
-1.41902 0.516481 -1.38281
-1.06498 0.387623 -1.29433
-0.706879 0.257283 -1.12837
-0.36686 0.133526 -0.860372
-0.103018 0.0374955 -0.474533
-0.0 0.0 0.0
-0.0 0.0 0.0
-0.0920647 0.0531535 0.460152
-0.327853 0.189286 0.834298
-0.63172 0.364724 1.09417
-0.95175 0.549493 1.2551
-1.26814 0.732162 1.34091
-1.5793 0.911809 1.36771
-1.89046 1.09146 1.34091
-2.20685 1.27413 1.2551
-2.52688 1.45889 1.09417
-2.83075 1.63433 0.834298
-3.06653 1.77046 0.460152
-3.1586 1.82362 0.0
-3.06653 1.77046 -0.460152
-2.83075 1.63433 -0.834298
