-0.0 -0.0 0.0
-0.0530826 -0.0 0.343294
-0.200686 -0.0 0.654897
-0.415188 -0.0 0.914991
-0.667174 -0.0 1.11837
-0.934743 -0.0 1.26952
-1.20528 -0.0 1.37649
-1.47332 -0.0 1.44705
-1.73779 -0.0 1.48705
-2.0 -0.0 1.5
-2.26221 -0.0 1.48705
-2.52668 -0.0 1.44705
-2.79472 -0.0 1.37649
-3.06526 -0.0 1.26952
-3.33283 -0.0 1.11837
-3.58481 -0.0 0.914991
-3.79931 -0.0 0.654897
-3.94692 -0.0 0.343294
-4.0 -0.0 0.0
-3.94692 -0.0 -0.343294
-3.79931 -0.0 -0.654897
-3.58481 -0.0 -0.914991
-3.33283 -0.0 -1.11837
-3.06526 -0.0 -1.26952
-2.79472 -0.0 -1.37649
-2.52668 -0.0 -1.44705
-2.26221 -0.0 -1.48705
-2.0 -0.0 -1.5
-1.73779 0.0 -1.48705
-1.47332 0.0 -1.44705
-1.20528 0.0 -1.37649
-0.934743 0.0 -1.26952
-0.667174 0.0 -1.11837
-0.415188 0.0 -0.914991
-0.200686 0.0 -0.654897
-0.0530826 0.0 -0.343294
-0.0 -0.0 0.0
-0.0 0.0 0.0
-0.0506918 0.00893836 0.33289
-0.191648 0.0337927 0.635049
-0.396489 0.0699117 0.887262
-0.637125 0.112342 1.08448
-0.892644 0.157397 1.23105
-1.151 0.202952 1.33478
-1.40696 0.248085 1.4032
-1.65953 0.292619 1.44199
-1.90992 0.336771 1.45454
-2.16032 0.380923 1.44199
-2.41289 0.425457 1.4032
-2.66885 0.47059 1.33478
-2.9272 0.516145 1.23105
-3.18272 0.5612 1.08448
-3.42336 0.603631 0.887262
-3.6282 0.63975 0.635049
-3.76916 0.664604 0.33289
-3.81985 0.673542 0.0
-3.76916 0.664604 -0.33289
-3.6282 0.63975 -0.635049
-3.42336 0.603631 -0.887262
-3.18272 0.5612 -1.08448
-2.9272 0.516145 -1.23105
-2.66885 0.47059 -1.33478
-2.41289 0.425457 -1.4032
-2.16032 0.380923 -1.44199
-1.90992 0.336771 -1.45454
-1.65953 0.292619 -1.44199
-1.40696 0.248085 -1.4032
-1.151 0.202952 -1.33478
-0.892644 0.157397 -1.23105
-0.637125 0.112342 -1.08448
-0.396489 0.0699117 -0.887262
-0.191648 0.0337927 -0.635049
-0.0506918 0.00893836 -0.33289
-0.0 0.0 0.0
-0.0 0.0 0.0
-0.0469037 0.0170715 0.322802
-0.177326 0.0645415 0.615803
-0.36686 0.133526 0.860372
-0.589514 0.214566 1.05161
-0.825938 0.300617 1.19374
-1.06498 0.387623 1.29433
-1.30182 0.473824 1.36067
-1.53551 0.55888 1.39829
-1.7672 0.643207 1.41046
-1.99888 0.727534 1.39829
-2.23258 0.812591 1.36067
-2.46941 0.898792 1.29433
-2.70846 0.985798 1.19374
-2.94488 1.07185 1.05161
-3.16754 1.15289 0.860372
