/contourdata [[
-3   1.8   -0.00123908
-3   1.82353   -0.00124323
-3   1.84706   -0.0012479
-3   1.87059   -0.00125307
-3   1.89412   -0.0012586
-3   1.91765   -0.00126423
-3   1.94118   -0.00127027
-3   1.96471   -0.00127668
-3   1.98824   -0.00128343
-3   2.01176   -0.00129048
-3   2.03529   -0.00129773
-3   2.05882   -0.00130496
-3   2.08235   -0.00131241
-3   2.10588   -0.00132004
-3   2.12941   -0.00132781
-3   2.15294   -0.00133568
-3   2.17647   -0.00134363
-3   2.2   -0.00135162
-3   2.22353   -0.00135961
-3   2.24706   -0.00136741
-3   2.27059   -0.0013751
-3   2.29412   -0.0013827
-3   2.31765   -0.00139017
-3   2.34118   -0.00139747
-3   2.36471   -0.00140457
-3   2.38824   -0.00141143
-3   2.41176   -0.00141802
-3   2.43529   -0.0014243
-3   2.45882   -0.00143023
-3   2.48235   -0.00143578
-3   2.50588   -0.00144092
-3   2.52941   -0.0014456
-3   2.55294   -0.0014498
-3   2.57647   -0.00145348
-3   2.6   -0.00145661
-3   2.62353   -0.00145914
-3   2.64706   -0.00146106
-3   2.67059   -0.00146232
-3   2.69412   -0.0014629
-3   2.71765   -0.00146276
-3   2.74118   -0.00146188
-3   2.76471   -0.00146022
-3   2.78824   -0.00145776
-3   2.81176   -0.00145446
-3   2.83529   -0.00145031
-3   2.85882   -0.00144527
-3   2.88235   -0.00143933
-3   2.90588   -0.00143245
-3   2.92941   -0.00142461
-3   2.95294   -0.0014158
-3   2.97647   -0.00140599
-3   3   -0.00139517
][
-2.97647   -3   -0.00140599
-2.97647   -2.97647   -0.00141895
-2.97647   -2.95294   -0.00142705
-2.97647   -2.92941   -0.00143022
-2.97647   -2.90588   -0.00142844
-2.97647   -2.88235   -0.00142169
-2.97647   -2.85882   -0.00140995
-2.97647   -2.83529   -0.00139325
-2.97647   -2.81176   -0.00137162
-2.97647   -2.78824   -0.00134511
-2.97647   -2.76471   -0.00131378
-2.97647   -2.74118   -0.00127771
-2.97647   -2.71765   -0.00123702
-2.97647   -2.69412   -0.00119181
-2.97647   -2.67059   -0.00114222
-2.97647   -2.64706   -0.0010884
-2.97647   -2.62353   -0.00103051
-2.97647   -2.6   -0.000968723
-2.97647   -2.57647   -0.000903242
-2.97647   -2.55294   -0.000834267
-2.97647   -2.52941   -0.000762016
-2.97647   -2.50588   -0.000686719
-2.97647   -2.48235   -0.000608614
-2.97647   -2.45882   -0.000527951
-2.97647   -2.43529   -0.000444989
-2.97647   -2.41176   -0.000359993
-2.97647   -2.38824   -0.000273237
-2.97647   -2.36471   -0.000184999
-2.97647   -2.34118   -9.55616e-05
-2.97647   -2.31765   -5.2124e-06
-2.97647   -2.29412   8.57595e-05
-2.97647   -2.27059   0.000177064
-2.97647   -2.24706   0.000268409
-2.97647   -2.22353   0.000359506
-2.97647   -2.2   0.000450067
-2.97647   -2.17647   0.000539806
-2.97647   -2.15294   0.000628403
-2.97647   -2.12941   0.000715586
-2.97647   -2.10588   0.000801086
-2.97647   -2.08235   0.000884636
-2.97647   -2.05882   0.000965982
-2.97647   -2.03529   0.00104488
-2.97647   -2.01176   0.00112108
-2.97647   -1.98824   0.00119436
-2.97647   -1.96471   0.00126429
-2.97647   -1.94118   0.00133084
-2.97647   -1.91765   0.0013938
-2.97647   -1.89412   0.00145302
-2.97647   -1.87059   0.00150832
-2.97647   -1.84706   0.00155945
-2.97647   -1.82353   0.00160607
-2.97647   -1.8   0.00164831
-2.97647   -1.77647   0.00168608
-2.97647   -1.75294   0.00171929
-2.97647   -1.72941   0.00174757
-2.97647   -1.70588   0.00177087
-2.97647   -1.68235   0.00178939
-2.97647   -1.65882   0.00180312
-2.97647   -1.63529   0.00181171
-2.97647   -1.61176   0.00181513
-2.97647   -1.58824   0.00181372
-2.97647   -1.56471   0.00180755
-2.97647   -1.54118   0.00179596
-2.97647   -1.51765   0.0017796
-2.97647   -1.49412   0.00175864
-2.97647   -1.47059   0.00173265
-2.97647   -1.44706   0.00170191
-2.97647   -1.42353   0.00166688
-2.97647   -1.4   0.00162714
-2.97647   -1.37647   0.00158302
-2.97647   -1.35294   0.00153502
-2.97647   -1.32941   0.00148254
-2.97647   -1.30588   0.00142636
-2.97647   -1.28235   0.00136662
-2.97647   -1.25882   0.00130296
-2.97647   -1.23529   0.00123633
-2.97647   -1.21176   0.00116622
-2.97647   -1.18824   0.00109333
-2.97647   -1.16471   0.00101769
-2.97647   -1.14118   0.000939396
-2.97647   -1.11765   0.000859001
-2.97647   -1.09412   0.000776233
-2.97647   -1.07059   0.000691907
-2.97647   -1.04706   0.000605601
-2.97647   -1.02353   0.000518205
-2.97647   -1   0.000429311
-2.97647   -0.976471   0.000339727
-2.97647   -0.952941   0.000249184
-2.97647   -0.929412   0.000158304
-2.97647   -0.905882   6.70267e-05
-2.97647   -0.882353   -2.42605e-05
-2.97647   -0.858824   -0.000115399
-2.97647   -0.835294   -0.000206222
-2.97647   -0.811765   -0.000296406
-2.97647   -0.788235   -0.000385924
-2.97647   -0.764706   -0.000474441
-2.97647   -0.741176   -0.000561825
-2.97647   -0.717647   -0.000647898
-2.97647   -0.694118   -0.000732498
-2.97647   -0.670588   -0.000815434
-2.97647   -0.647059   -0.000896565
-2.97647   -0.623529   -0.0009758
-2.97647   -0.6   -0.00105292
-2.97647   -0.576471   -0.0011278
-2.97647   -0.552941   -0.00120043
-2.97647   -0.529412   -0.0012707
-2.97647   -0.505882   -0.00133827
-2.97647   -0.482353   -0.00140329
-2.97647   -0.458824   -0.00146571
-2.97647   -0.435294   -0.00152545
-2.97647   -0.411765   -0.00158215
-2.97647   -0.388235   -0.00163606
-2.97647   -0.364706   -0.00168713
-2.97647   -0.341176   -0.00173535
-2.97647   -0.317647   -0.00178068
-2.97647   -0.294118   -0.0018229
-2.97647   -0.270588   -0.00186214
-2.97647   -0.247059   -0.00189847
-2.97647   -0.223529   -0.00193192
-2.97647   -0.2   -0.00196248
-2.97647   -0.176471   -0.0019902
-2.97647   -0.152941   -0.0020151
-2.97647   -0.129412   -0.00203722
-2.97647   -0.105882   -0.0020566
-2.97647   -0.0823529   -0.00207329
-2.97647   -0.0588235   -0.00208734
-2.97647   -0.0352941   -0.00209878
-2.97647   -0.0117647   -0.00210776
-2.97647   0.0117647   -0.00211434
-2.97647   0.0352941   -0.00211862
-2.97647   0.0588235   -0.00212067
-2.97647   0.0823529   -0.00212051
-2.97647   0.105882   -0.00211825
-2.97647   0.129412   -0.00211401
-2.97647   0.152941   -0.00210788
-2.97647   0.176471   -0.00209997
-2.97647   0.2   -0.00209039
-2.97647   0.223529   -0.00207923
-2.97647   0.247059   -0.00206661
-2.97647   0.270588   -0.00205264
-2.97647   0.294118   -0.00203742
-2.97647   0.317647   -0.00202093
-2.97647   0.341176   -0.00200308
-2.97647   0.364706   -0.00198428
-2.97647   0.388235   -0.00196465
-2.97647   0.411765   -0.00194429
-2.97647   0.435294   -0.0019233
-2.97647   0.458824   -0.00190117
-2.97647   0.482353   -0.00187862
-2.97647   0.505882   -0.00185573
-2.97647   0.529412   -0.00183262
-2.97647   0.552941   -0.00180869
-2.97647   0.576471   -0.00178465
-2.97647   0.6   -0.00176065
-2.97647   0.623529   -0.00173642
-2.97647   0.647059   -0.00171193
-2.97647   0.670588   -0.00168775
-2.97647   0.694118   -0.00166361
-2.97647   0.717647   -0.00163935
-2.97647   0.741176   -0.00161561
-2.97647   0.764706   -0.00159192
-2.97647   0.788235   -0.00156848
-2.97647   0.811765   -0.00154578
-2.97647   0.835294   -0.00152287
-2.97647   0.858824   -0.00150079
-2.97647   0.882353   -0.00147903
-2.97647   0.905882   -0.00145777
-2.97647   0.929412   -0.00143722
-2.97647   0.952941   -0.00141696
-2.97647   0.976471   -0.00139766
-2.97647   1   -0.00137855
-2.97647   1.02353   -0.00136056
-2.97647   1.04706   -0.00134273
-2.97647   1.07059   -0.00132608
-2.97647   1.09412   -0.00130966
-2.97647   1.11765   -0.00129437
-2.97647   1.14118   -0.00127947
-2.97647   1.16471   -0.00126557
-2.97647   1.18824   -0.00125228
-2.97647   1.21176   -0.00123976
-2.97647   1.23529   -0.00122817
-2.97647   1.25882   -0.00121704
-2.97647   1.28235   -0.00120705
-2.97647   1.30588   -0.00119748
-2.97647   1.32941   -0.00118883
-2.97647   1.35294   -0.0011811
-2.97647   1.37647   -0.00117378
-2.97647   1.4   -0.0011675
-2.97647   1.42353   -0.00116194
-2.97647   1.44706   -0.00115692
-2.97647   1.47059   -0.00115288
-2.97647   1.49412   -0.00114952
-2.97647   1.51765   -0.00114668
-2.97647   1.54118   -0.00114474
-2.97647   1.56471   -0.0011436
-2.97647   1.58824   -0.00114277
-2.97647   1.61176   -0.00114277
-2.97647   1.63529   -0.00114358
-2.97647   1.65882   -0.00114488
-2.97647   1.68235   -0.00114666
-2.97647   1.70588   -0.00114916
-2.97647   1.72941   -0.00115237
-2.97647   1.75294   -0.00115602
-2.97647   1.77647   -0.00116005
-2.97647   1.8   -0.0011647
-2.97647   1.82353   -0.00116993
-2.97647   1.84706   -0.00117571
-2.97647   1.87059   -0.00118171
-2.97647   1.89412   -0.0011881
-2.97647   1.91765   -0.00119496
-2.97647   1.94118   -0.00120226
-2.97647   1.96471   -0.00120996
-2.97647   1.98824   -0.00121803
-2.97647   2.01176   -0.00122611
-2.97647   2.03529   -0.00123449
-2.97647   2.05882   -0.00124316
-2.97647   2.08235   -0.00125207
-2.97647   2.10588   -0.00126119
-2.97647   2.12941   -0.00127048
-2.97647   2.15294   -0.00127991
-2.97647   2.17647   -0.00128943
-2.97647   2.2   -0.00129881
-2.97647   2.22353   -0.00130824
-2.97647   2.24706   -0.00131768
-2.97647   2.27059   -0.00132708
-2.97647   2.29412   -0.00133643
-2.97647   2.31765   -0.00134567
-2.97647   2.34118   -0.00135477
-2.97647   2.36471   -0.0013637
-2.97647   2.38824   -0.00137242
-2.97647   2.41176   -0.00138089
-2.97647   2.43529   -0.00138908
-2.97647   2.45882   -0.00139695
-2.97647   2.48235   -0.00140445
-2.97647   2.50588   -0.00141157
-2.97647   2.52941   -0.00141825
-2.97647   2.55294   -0.00142447
-2.97647   2.57647   -0.00143019
-2.97647   2.6   -0.00143537
-2.97647   2.62353   -0.00143998
-2.97647   2.64706   -0.00144399
-2.97647   2.67059   -0.00144736
-2.97647   2.69412   -0.00145005
-2.97647   2.71765   -0.00145204
-2.97647   2.74118   -0.0014533
-2.97647   2.76471   -0.00145379
-2.97647   2.78824   -0.00145348
-2.97647   2.81176   -0.00145234
-2.97647   2.83529   -0.00145035
-2.97647   2.85882   -0.00144747
-2.97647   2.88235   -0.00144369
-2.97647   2.90588   -0.00143897
-2.97647   2.92941   -0.00143328
-2.97647   2.95294   -0.00142662
-2.97647   2.97647   -0.00141895
-2.97647   3   -0.00141026
][
-2.95294   -3   -0.0014158
-2.95294   -2.97647   -0.00142662
-2.95294   -2.95294   -0.00143251
-2.95294   -2.92941   -0.00143343
-2.95294   -2.90588   -0.00142933
-2.95294   -2.88235   -0.00142022
-2.95294   -2.85882   -0.00140608
-2.95294   -2.83529   -0.00138695
-2.95294   -2.81176   -0.00136287
-2.95294   -2.78824   -0.00133388
-2.95294   -2.76471   -0.00130008
-2.95294   -2.74118   -0.00126154
-2.95294   -2.71765   -0.00121837
-2.95294   -2.69412   -0.00117071
-2.95294   -2.67059   -0.0011187
-2.95294   -2.64706   -0.00106248
-2.95294   -2.62353   -0.00100224
-2.95294   -2.6   -0.000938142
-2.95294   -2.57647   -0.000870411
-2.95294   -2.55294   -0.000799263
-2.95294   -2.52941   -0.000724923
-2.95294   -2.50588   -0.000647617
-2.95294   -2.48235   -0.000567587
-2.95294   -2.45882   -0.0004851
-2.95294   -2.43529   -0.00040042
-2.95294   -2.41176   -0.000313823
-2.95294   -2.38824   -0.000225586
-2.95294   -2.36471   -0.000135998
-2.95294   -2.34118   -4.53468e-05
-2.95294   -2.31765   4.60734e-05
-2.95294   -2.29412   0.000137967
-2.95294   -2.27059   0.000230038
-2.95294   -2.24706   0.000321991
-2.95294   -2.22353   0.000413529
-2.95294   -2.2   0.000504361
-2.95294   -2.17647   0.000594197
-2.95294   -2.15294   0.000682753
-2.95294   -2.12941   0.000769751
-2.95294   -2.10588   0.000854858
-2.95294   -2.08235   0.00093781
-2.95294   -2.05882   0.00101837
-2.95294   -2.03529   0.00109629
-2.95294   -2.01176   0.00117133
-2.95294   -1.98824   0.00124327
-2.95294   -1.96471   0.00131189
-2.95294   -1.94118   0.00137691
-2.95294   -1.91765   0.00143801
-2.95294   -1.89412   0.00149516
-2.95294   -1.87059   0.00154823
-2.95294   -1.84706   0.00159705
-2.95294   -1.82353   0.00164151
-2.95294   -1.8   0.00168113
-2.95294   -1.77647   0.00171603
-2.95294   -1.75294   0.0017462
-2.95294   -1.72941   0.0017716
-2.95294   -1.70588   0.00179206
-2.95294   -1.68235   0.00180715
-2.95294   -1.65882   0.00181732
-2.95294   -1.63529   0.00182257
-2.95294   -1.61176   0.00182275
-2.95294   -1.58824   0.00181749
-2.95294   -1.56471   0.00180736
-2.95294   -1.54118   0.00179244
-2.95294   -1.51765   0.00177223
-2.95294   -1.49412   0.00174713
-2.95294   -1.47059   0.00171747
-2.95294   -1.44706   0.00168296
-2.95294   -1.42353   0.00164369
-2.95294   -1.4   0.00160024
-2.95294   -1.37647   0.0015523
-2.95294   -1.35294   0.00150006
-2.95294   -1.32941   0.00144413
-2.95294   -1.30588   0.00138398
-2.95294   -1.28235   0.0013203
-2.95294   -1.25882   0.00125331
-2.95294   -1.23529   0.00118267
-2.95294   -1.21176   0.00110933
-2.95294   -1.18824   0.00103281
-2.95294   -1.16471   0.000953816
-2.95294   -1.14118   0.000872364
-2.95294   -1.11765   0.000788659
-2.95294   -1.09412   0.000703118
-2.95294   -1.07059   0.000615658
-2.95294   -1.04706   0.000526904
-2.95294   -1.02353   0.000436665
-2.95294   -1   0.000345598
-2.95294   -0.976471   0.000253551
-2.95294   -0.952941   0.000161085
-2.95294   -0.929412   6.81807e-05
-2.95294   -0.905882   -2.47713e-05
-2.95294   -0.882353   -0.000117621
-2.95294   -0.858824   -0.00021016
-2.95294   -0.835294   -0.000302097
-2.95294   -0.811765   -0.000393353
-2.95294   -0.788235   -0.000483607
-2.95294   -0.764706   -0.000572732
-2.95294   -0.741176   -0.00066052
-2.95294   -0.717647   -0.000746816
-2.95294   -0.694118   -0.000831385
-2.95294   -0.670588   -0.000914144
-2.95294   -0.647059   -0.000994951
-2.95294   -0.623529   -0.00107352
-2.95294   -0.6   -0.00114988
-2.95294   -0.576471   -0.00122393
-2.95294   -0.552941   -0.00129533
-2.95294   -0.529412   -0.00136416
-2.95294   -0.505882   -0.00143037
-2.95294   -0.482353   -0.00149384
-2.95294   -0.458824   -0.00155427
-2.95294   -0.435294   -0.00161186
-2.95294   -0.411765   -0.00166657
-2.95294   -0.388235   -0.00171834
-2.95294   -0.364706   -0.00176695
-2.95294   -0.341176   -0.00181243
-2.95294   -0.317647   -0.00185491
-2.95294   -0.294118   -0.00189436
-2.95294   -0.270588   -0.00193081
-2.95294   -0.247059   -0.00196424
-2.95294   -0.223529   -0.00199462
-2.95294   -0.2   -0.00202184
-2.95294   -0.176471   -0.00204614
-2.95294   -0.152941   -0.00206755
-2.95294   -0.129412   -0.00208612
-2.95294   -0.105882   -0.00210191
-2.95294   -0.0823529   -0.00211497
-2.95294   -0.0588235   -0.00212538
-2.95294   -0.0352941   -0.0021332
-2.95294   -0.0117647   -0.00213851
-2.95294   0.0117647   -0.00214139
-2.95294   0.0352941   -0.00214193
-2.95294   0.0588235   -0.00214023
-2.95294   0.0823529   -0.00213637
-2.95294   0.105882   -0.00213046
-2.95294   0.129412   -0.00212259
-2.95294   0.152941   -0.00211289
-2.95294   0.176471   -0.00210144
-2.95294   0.2   -0.00208837
-2.95294   0.223529   -0.00207378
-2.95294   0.247059   -0.00205752
-2.95294   0.270588   -0.00203987
-2.95294   0.294118   -0.002021
-2.95294   0.317647   -0.00200104
-2.95294   0.341176   -0.00198011
-2.95294   0.364706   -0.0019583
-2.95294   0.388235   -0.00193554
-2.95294   0.411765   -0.00191178
-2.95294   0.435294   -0.00188746
-2.95294   0.458824   -0.00186269
-2.95294   0.482353   -0.00183757
-2.95294   0.505882   -0.00181164
-2.95294   0.529412   -0.00178545
-2.95294   0.552941   -0.00175921
-2.95294   0.576471   -0.0017329
-2.95294   0.6   -0.00170605
-2.95294   0.623529   -0.00167941
-2.95294   0.647059   -0.00165308
-2.95294   0.670588   -0.00162636
-2.95294   0.694118   -0.00160001
-2.95294   0.717647   -0.0015742
-2.95294   0.741176   -0.0015481
-2.95294   0.764706   -0.00152267
-2.95294   0.788235   -0.00149767
-2.95294   0.811765   -0.00147283
-2.95294   0.835294   -0.00144887
-2.95294   0.858824   -0.00142498
-2.95294   0.882353   -0.00140192
-2.95294   0.905882   -0.00137938
-2.95294   0.929412   -0.0013574
-2.95294   0.952941   -0.00133624
-2.95294   0.976471   -0.00131551
-2.95294   1   -0.00129579
-2.95294   1.02353   -0.00127644
-2.95294   1.04706   -0.00125819
-2.95294   1.07059   -0.00124035
-2.95294   1.09412   -0.00122359
-2.95294   1.11765   -0.00120737
-2.95294   1.14118   -0.00119213
-2.95294   1.16471   -0.00117762
-2.95294   1.18824   -0.0011639
-2.95294   1.21176   -0.0011512
-2.95294   1.23529   -0.00113899
-2.95294   1.25882   -0.00112798
-2.95294   1.28235   -0.00111746
-2.95294   1.30588   -0.00110793
-2.95294   1.32941   -0.00109936
-2.95294   1.35294   -0.00109129
-2.95294   1.37647   -0.00108432
-2.95294   1.4   -0.00107807
-2.95294   1.42353   -0.0010725
-2.95294   1.44706   -0.00106796
-2.95294   1.47059   -0.00106408
-2.95294   1.49412   -0.00106087
-2.95294   1.51765   -0.00105862
-2.95294   1.54118   -0.00105712
-2.95294   1.56471   -0.00105612
-2.95294   1.58824   -0.00105601
-2.95294   1.61176   -0.00105676
-2.95294   1.63529   -0.00105793
-2.95294   1.65882   -0.00105978
-2.95294   1.68235   -0.00106243
-2.95294   1.70588   -0.00106583
-2.95294   1.72941   -0.00106958
-2.95294   1.75294   -0.00107394
-2.95294   1.77647   -0.00107898
-2.95294   1.8   -0.00108466
-2.95294   1.82353   -0.00109087
-2.95294   1.84706   -0.00109735
-2.95294   1.87059   -0.0011044
-2.95294   1.89412   -0.00111197
-2.95294   1.91765   -0.00112005
-2.95294   1.94118   -0.00112859
-2.95294   1.96471   -0.00113734
-2.95294   1.98824   -0.00114639
-2.95294   2.01176   -0.00115582
-2.95294   2.03529   -0.0011656
-2.95294   2.05882   -0.00117569
-2.95294   2.08235   -0.00118605
-2.95294   2.10588   -0.00119666
-2.95294   2.12941   -0.00120739
-2.95294   2.15294   -0.00121814
-2.95294   2.17647   -0.00122904
-2.95294   2.2   -0.00124005
-2.95294   2.22353   -0.00125113
-2.95294   2.24706   -0.00126225
-2.95294   2.27059   -0.00127338
-2.95294   2.29412   -0.00128446
-2.95294   2.31765   -0.00129548
-2.95294   2.34118   -0.00130639
-2.95294   2.36471   -0.00131715
-2.95294   2.38824   -0.00132773
-2.95294   2.41176   -0.00133809
-2.95294   2.43529   -0.00134819
-2.95294   2.45882   -0.001358
-2.95294   2.48235   -0.00136747
-2.95294   2.50588   -0.00137658
-2.95294   2.52941   -0.00138527
-2.95294   2.55294   -0.00139351
-2.95294   2.57647   -0.00140128
-2.95294   2.6   -0.00140855
-2.95294   2.62353   -0.00141528
-2.95294   2.64706   -0.0014214
-2.95294   2.67059   -0.0014269
-2.95294   2.69412   -0.00143175
-2.95294   2.71765   -0.0014359
-2.95294   2.74118   -0.00143933
-2.95294   2.76471   -0.00144201
-2.95294   2.78824   -0.00144389
-2.95294   2.81176   -0.00144496
-2.95294   2.83529   -0.00144517
-2.95294   2.85882   -0.00144451
-2.95294   2.88235   -0.00144294
-2.95294   2.90588   -0.00144043
-2.95294   2.92941   -0.00143697
-2.95294   2.95294   -0.00143251
-2.95294   2.97647   -0.00142705
-2.95294   3   -0.00142055
][
-2.92941   -3   -0.00142461
-2.92941   -2.97647   -0.00143328
-2.92941   -2.95294   -0.00143697
-2.92941   -2.92941   -0.00143562
-2.92941   -2.90588   -0.00142921
-2.92941   -2.88235   -0.00141773
-2.92941   -2.85882   -0.00140121
-2.92941   -2.83529   -0.00137966
-2.92941   -2.81176   -0.00135313
-2.92941   -2.78824   -0.0013217
-2.92941   -2.76471   -0.00128543
-2.92941   -2.74118   -0.00124444
-2.92941   -2.71765   -0.00119878
-2.92941   -2.69412   -0.00114863
-2.92941   -2.67059   -0.00109416
-2.92941   -2.64706   -0.00103555
-2.92941   -2.62353   -0.000972969
-2.92941   -2.6   -0.000906614
-2.92941   -2.57647   -0.000836692
-2.92941   -2.55294   -0.000763426
-2.92941   -2.52941   -0.000687047
-2.92941   -2.50588   -0.000607799
-2.92941   -2.48235   -0.000525937
-2.92941   -2.45882   -0.000441724
-2.92941   -2.43529   -0.000355431
-2.92941   -2.41176   -0.000267337
-2.92941   -2.38824   -0.000177727
-2.92941   -2.36471   -8.68897e-05
-2.92941   -2.34118   4.90126e-06
-2.92941   -2.31765   9.73165e-05
-2.92941   -2.29412   0.000190055
-2.92941   -2.27059   0.000282813
-2.92941   -2.24706   0.000375291
-2.92941   -2.22353   0.000467189
-2.92941   -2.2   0.000558209
-2.92941   -2.17647   0.000648058
-2.92941   -2.15294   0.000736449
-2.92941   -2.12941   0.0008231
-2.92941   -2.10588   0.000907736
